supermercado,categoria,item,valor,data_postagem,link,post_url
Supermercado Tuiuiú,Carnes / Bovina,Coxão Duro kg,34.99,28/08/2026,https://instagram.fymq2-1.fna.fbcdn.net/v/t39.30808-6/784321179_1720016750132143_1243001508239248716_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzM0Mjg4MDE3NDY4MTI1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMiJ9&_nc_ohc=uLCBohPgPQYQ7kNvwHoatih&_nc_oc=AdpBgpZ_6yCjY5d5_bo79t0YSbu4giRTNnS25GmuNVLwqusUKXfcUhp-zRQRM0wmLzD5xdlc2ROkQlttMluSiK2Y&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fymq2-1.fna&_nc_gid=8hRfZTGV61lKPZlNYQ9LfQ&_nc_ss=7a22e&oh=00_AQIYvJWz74DKBggaG5Es24bE9tu6BlVVt5n5sC4VU_W6wA&oe=6A98CB59,https://www.instagram.com/p/DckJlYyI3Tu/
Supermercado São Pedro,Carnes / Bovina,Bisteca Mineira kg,34.99,28/08/2026,https://scontent-waw2-2.cdninstagram.com/v/t51.82787-15/787853786_18195711469382122_4084613579796731411_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3MzY3MjU2ODk4MzkzOTE2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=mrOwFRh3sK8Q7kNvwFEWtES&_nc_oc=AdrwqSALs5DXyvTcFVMtuHF5H5JpFSC_oGr6BJ36Qg2wD-VFA7d0EQphPDDeeg3NqEA&_nc_ad=z-m&_nc_cid=1479&_nc_zt=23&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=KF1k9W2wUwOlXi1LVTyTGw&_nc_ss=7a22e&oh=00_AQLyU02laXnFQkbRy5Q7FSPWXTxiSDQXDqQJEydaFQsyBw&oe=6A98AE87,https://www.instagram.com/p/DclUqI1G7TG/
Super Compras Supermercado,Carnes / Bovina,Capa de Contra Filé Bovino kg,34.99,29/08/2026,https://scontent-itm1-1.cdninstagram.com/v/t51.82787-15/787743920_18192892438391764_3005082908538598587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzk3NDAxMjMzNjQ5MTI3ODEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=jo3tVs9LzLkQ7kNvwEEXhXu&_nc_oc=AdoWdKPC5-PErszL1TO6jMbufuXrXvUdptAb3NLGnkDmhMOTrKx5VkGvRX58LrbvGBptdadpd7zG9en7536FmFhn&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-itm1-1.cdninstagram.com&_nc_gid=ATf4ZhlWvUf1BbIXiW6T_A&_nc_ss=7a22e&oh=00_AQLH-x_TU2iikLIhOJkObAYenYEWIoVc9Ucuhu9yIBlZEQ&oe=6A98CD3B,https://www.instagram.com/p/DcmhzwZjQj_/
Supermercado São Pedro,Carnes / Bovina,Corte Grill kg,36.99,28/08/2026,https://scontent-waw2-2.cdninstagram.com/v/t51.82787-15/787853786_18195711469382122_4084613579796731411_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3MzY3MjU2ODk4MzkzOTE2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=mrOwFRh3sK8Q7kNvwFEWtES&_nc_oc=AdrwqSALs5DXyvTcFVMtuHF5H5JpFSC_oGr6BJ36Qg2wD-VFA7d0EQphPDDeeg3NqEA&_nc_ad=z-m&_nc_cid=1479&_nc_zt=23&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=KF1k9W2wUwOlXi1LVTyTGw&_nc_ss=7a22e&oh=00_AQLyU02laXnFQkbRy5Q7FSPWXTxiSDQXDqQJEydaFQsyBw&oe=6A98AE87,https://www.instagram.com/p/DclUqI1G7TG/
Bom Jesus Primavera do Leste 🛒,Carnes / Bovina,Coxão Duro e Cupim Sulbeef kg,36.99,26/08/2026,https://instagram.flhr10-2.fna.fbcdn.net/v/t51.82787-15/786837850_18374533663237813_2968687181146751427_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MjE2ODE2MTY3MzMwMjgxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=SYZyJZ31VbUQ7kNvwH1f0Gv&_nc_oc=AdodG4pGlLWIsH-Nt4l1a7QlhN024nYp1bvU0p4drJSLa3SZmhDHMfUn7SF8__gEHYo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.flhr10-2.fna&_nc_gid=zZwwF9XOJx5iVW3BBbpKDA&_nc_ss=7a22e&oh=00_AQKadpLOoIxg1T4LCTZ_r0A873l3383EvUrINYp1fIOViQ&oe=6A98DB8B,https://www.instagram.com/p/Dcf-fgoloPJ/
Supermercado Tuiuiú,Carnes / Bovina,Coxão Mole kg,38.99,28/08/2026,https://instagram.fymq2-1.fna.fbcdn.net/v/t39.30808-6/784321179_1720016750132143_1243001508239248716_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzM0Mjg4MDE3NDY4MTI1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMiJ9&_nc_ohc=uLCBohPgPQYQ7kNvwHoatih&_nc_oc=AdpBgpZ_6yCjY5d5_bo79t0YSbu4giRTNnS25GmuNVLwqusUKXfcUhp-zRQRM0wmLzD5xdlc2ROkQlttMluSiK2Y&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fymq2-1.fna&_nc_gid=8hRfZTGV61lKPZlNYQ9LfQ&_nc_ss=7a22e&oh=00_AQIYvJWz74DKBggaG5Es24bE9tu6BlVVt5n5sC4VU_W6wA&oe=6A98CB59,https://www.instagram.com/p/DckJlYyI3Tu/
Super Compras Supermercado,Carnes / Bovina,Bananinha Bovina kg,39.99,29/08/2026,https://scontent-itm1-1.cdninstagram.com/v/t51.82787-15/787743920_18192892438391764_3005082908538598587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzk3NDAxMjMzNjQ5MTI3ODEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=jo3tVs9LzLkQ7kNvwEEXhXu&_nc_oc=AdoWdKPC5-PErszL1TO6jMbufuXrXvUdptAb3NLGnkDmhMOTrKx5VkGvRX58LrbvGBptdadpd7zG9en7536FmFhn&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-itm1-1.cdninstagram.com&_nc_gid=ATf4ZhlWvUf1BbIXiW6T_A&_nc_ss=7a22e&oh=00_AQLH-x_TU2iikLIhOJkObAYenYEWIoVc9Ucuhu9yIBlZEQ&oe=6A98CD3B,https://www.instagram.com/p/DcmhzwZjQj_/
Supermercado São Pedro,Carnes / Bovina,Coxão Duro Bovino kg,42.98,25/08/2026,https://instagram.fmad22-1.fna.fbcdn.net/v/t39.30808-6/784428542_1503489418490841_697405957732902936_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzk3MTgyNzk2NDE0ODc5MzU5NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=lahhkTUGus0Q7kNvwEPirOL&_nc_oc=AdqpeyI16SBvSjm_RRusxOtjQaLVpVKPrREy8i6sAmvam1LEqfV6baN8wn4vmZPYnhQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fmad22-1.fna&_nc_gid=KgQw-8ZsO-U6N3r5I3NZCQ&_nc_ss=7a22e&oh=00_AQKOPw9Gdb00qehg5jTRevMxa22Fyc6s6iHjnqSZ5rUqTw&oe=6A98C9BA,https://www.instagram.com/p/DcexH1gDUD6/
Supermercado São Pedro,Carnes / Bovina,Fraldinha Bovina Friboi kg,42.99,27/08/2026,https://instagram.fsvq6-1.fna.fbcdn.net/v/t39.30808-6/785993166_1505168978322885_7442982966970505933_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=110&ig_cache_key=Mzk3MzI3Njk2ODM0NzI3MzQzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=5-K7ePTTbO0Q7kNvwGugHFY&_nc_oc=Adq2UKUEN2T-7eIJk1jeY1fGqou70XnfCk5jwyU478sUI8bIkfn7VJwfaS_B6BP0MWQ&_nc_ad=z-m&_nc_cid=3033&_nc_zt=23&_nc_ht=instagram.fsvq6-1.fna&_nc_gid=cr2BBsXJ9hal_kRAgWsMyQ&_nc_ss=7a22e&oh=00_AQKLDjrGoatKwTmVcs4BpPH_355fOHn_yz5gY9ivVHnNng&oe=6A98D20E,https://www.instagram.com/p/Dcj6lyLlKpL/
Supermercado Tuiuiú,Carnes / Bovina,Alcatra com Maminha kg,43.99,28/08/2026,https://instagram.fymq2-1.fna.fbcdn.net/v/t39.30808-6/784321179_1720016750132143_1243001508239248716_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzM0Mjg4MDE3NDY4MTI1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMiJ9&_nc_ohc=uLCBohPgPQYQ7kNvwHoatih&_nc_oc=AdpBgpZ_6yCjY5d5_bo79t0YSbu4giRTNnS25GmuNVLwqusUKXfcUhp-zRQRM0wmLzD5xdlc2ROkQlttMluSiK2Y&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fymq2-1.fna&_nc_gid=8hRfZTGV61lKPZlNYQ9LfQ&_nc_ss=7a22e&oh=00_AQIYvJWz74DKBggaG5Es24bE9tu6BlVVt5n5sC4VU_W6wA&oe=6A98CB59,https://www.instagram.com/p/DckJlYyI3Tu/
Supermercado São Pedro,Carnes / Bovina,Coxão Mole Bovino kg,46.98,25/08/2026,https://instagram.fmad22-1.fna.fbcdn.net/v/t39.30808-6/784428542_1503489418490841_697405957732902936_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzk3MTgyNzk2NDE0ODc5MzU5NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=lahhkTUGus0Q7kNvwEPirOL&_nc_oc=AdqpeyI16SBvSjm_RRusxOtjQaLVpVKPrREy8i6sAmvam1LEqfV6baN8wn4vmZPYnhQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fmad22-1.fna&_nc_gid=KgQw-8ZsO-U6N3r5I3NZCQ&_nc_ss=7a22e&oh=00_AQKOPw9Gdb00qehg5jTRevMxa22Fyc6s6iHjnqSZ5rUqTw&oe=6A98C9BA,https://www.instagram.com/p/DcexH1gDUD6/
Super Compras Supermercado,Carnes / Bovina,Miolo de Alcatra Bovina kg,48.99,29/08/2026,https://scontent-itm1-1.cdninstagram.com/v/t51.82787-15/787743920_18192892438391764_3005082908538598587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzk3NDAxMjMzNjQ5MTI3ODEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=jo3tVs9LzLkQ7kNvwEEXhXu&_nc_oc=AdoWdKPC5-PErszL1TO6jMbufuXrXvUdptAb3NLGnkDmhMOTrKx5VkGvRX58LrbvGBptdadpd7zG9en7536FmFhn&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-itm1-1.cdninstagram.com&_nc_gid=ATf4ZhlWvUf1BbIXiW6T_A&_nc_ss=7a22e&oh=00_AQLH-x_TU2iikLIhOJkObAYenYEWIoVc9Ucuhu9yIBlZEQ&oe=6A98CD3B,https://www.instagram.com/p/DcmhzwZjQj_/
Bom Jesus Primavera do Leste 🛒,Carnes / Bovina,Picanha e Filé Mignon Sulbeef kg,69.9,26/08/2026,https://instagram.flhr10-2.fna.fbcdn.net/v/t51.82787-15/786837850_18374533663237813_2968687181146751427_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MjE2ODE2MTY3MzMwMjgxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=SYZyJZ31VbUQ7kNvwH1f0Gv&_nc_oc=AdodG4pGlLWIsH-Nt4l1a7QlhN024nYp1bvU0p4drJSLa3SZmhDHMfUn7SF8__gEHYo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.flhr10-2.fna&_nc_gid=zZwwF9XOJx5iVW3BBbpKDA&_nc_ss=7a22e&oh=00_AQKadpLOoIxg1T4LCTZ_r0A873l3383EvUrINYp1fIOViQ&oe=6A98DB8B,https://www.instagram.com/p/Dcf-fgoloPJ/
Bom Jesus Primavera do Leste 🛒,Carnes / Peixes,Peixe Tambatinga Delicious Fish kg,21.99,26/08/2026,https://instagram.flhr10-2.fna.fbcdn.net/v/t51.82787-15/786837850_18374533663237813_2968687181146751427_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MjE2ODE2MTY3MzMwMjgxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=SYZyJZ31VbUQ7kNvwH1f0Gv&_nc_oc=AdodG4pGlLWIsH-Nt4l1a7QlhN024nYp1bvU0p4drJSLa3SZmhDHMfUn7SF8__gEHYo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.flhr10-2.fna&_nc_gid=zZwwF9XOJx5iVW3BBbpKDA&_nc_ss=7a22e&oh=00_AQKadpLOoIxg1T4LCTZ_r0A873l3383EvUrINYp1fIOViQ&oe=6A98DB8B,https://www.instagram.com/p/Dcf-fgoloPJ/
Machadão Atacadista,Carnes / Peixes,Camarão Fisgo 300g,45.9,25/08/2026,https://instagram.fein1-2.fna.fbcdn.net/v/t39.30808-6/786543128_1358645369688754_2779017979935584164_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3MTUyNDg5NTIzNDEwNDA4Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=fkD66OU_vJ8Q7kNvwE5vvQ9&_nc_oc=AdqeEOwEMhDQKE6AQjXN76ofQneqYaAyD5EATiFCUyuCeY39m5crwQtkZKNuUSU1Sgs&_nc_ad=z-m&_nc_cid=1207&_nc_zt=23&_nc_ht=instagram.fein1-2.fna&_nc_gid=NhetOI29J2yoTRQ2V38LbQ&_nc_ss=7a22e&oh=00_AQJDR2iSSXmG_pdffRjUCfCQB4TX_zYP7PgdGFxKpN1MDg&oe=6A98CDC4,https://www.instagram.com/p/DcdsNxKDBTG/
Machadão Atacadista,Carnes / Peixes,Camarão Fisgo 300g,45.9,25/08/2026,https://instagram.fein1-2.fna.fbcdn.net/v/t39.30808-6/785059096_1358646486355309_4355252955160182464_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3MTUyNDg5Njc4NTk1NzI2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=7xcost5b2JkQ7kNvwGRnKAh&_nc_oc=Adr6LqKYUqvr-aBPjGkkwKovi3pXvPATEa8TVsUbwMdoOmnC7ShRwjZFJ_mDOOJmpTE&_nc_ad=z-m&_nc_cid=1207&_nc_zt=23&_nc_ht=instagram.fein1-2.fna&_nc_gid=NhetOI29J2yoTRQ2V38LbQ&_nc_ss=7a22e&oh=00_AQKXls8m4JkM1ajrNyuZiIdsWs9FVMO3GnXESIlwTc7uhw&oe=6A98DB81,https://www.instagram.com/p/DcdsNxKDBTG/
Supermercado Tuiuiú,Carnes / Suína e Embutidos,Pernil Suíno kg,8.99,28/08/2026,https://instagram.fyhu2-1.fna.fbcdn.net/v/t39.30808-6/784232177_1720016766798808_2199971508535547197_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=Mzk3MzM0Mjg3OTgyMjMyNDE3Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=p0-_YO7HB9IQ7kNvwHS14xs&_nc_oc=AdqIojSI8l72UZDbSZUQpciL4ZheEieAKgtgXp92nzQr0hB6cIoyQnepuTCMRigFmjA_gb023TMf-aYws_nWI-jd&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fyhu2-1.fna&_nc_gid=8hRfZTGV61lKPZlNYQ9LfQ&_nc_ss=7a22e&oh=00_AQKjSKDZrPiNRDaZYCHAsti-4vfy8OkbygmNAbSdii7AMA&oe=6A98B8E4,https://www.instagram.com/p/DckJlYyI3Tu/
Supermercado São Pedro,Carnes / Suína e Embutidos,Pernil Suíno kg,9.98,25/08/2026,https://instagram.fmad22-1.fna.fbcdn.net/v/t39.30808-6/784428542_1503489418490841_697405957732902936_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzk3MTgyNzk2NDE0ODc5MzU5NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=lahhkTUGus0Q7kNvwEPirOL&_nc_oc=AdqpeyI16SBvSjm_RRusxOtjQaLVpVKPrREy8i6sAmvam1LEqfV6baN8wn4vmZPYnhQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fmad22-1.fna&_nc_gid=KgQw-8ZsO-U6N3r5I3NZCQ&_nc_ss=7a22e&oh=00_AQKOPw9Gdb00qehg5jTRevMxa22Fyc6s6iHjnqSZ5rUqTw&oe=6A98C9BA,https://www.instagram.com/p/DcexH1gDUD6/
Super Compras Supermercado,Carnes / Suína e Embutidos,Pernil Suíno kg,9.99,29/08/2026,https://scontent-itm1-1.cdninstagram.com/v/t51.82787-15/787666404_18192892456391764_5631571009347207340_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3NDAxMjM2OTYxNzUwODE0Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=YdVhHFKNO3AQ7kNvwEMw_zZ&_nc_oc=Adr6pEQrESlOeo-VI4Ly_S02Lb9McU7aTjerac7tHTo0E_s6gxJOr_o55HkRUT7eYDYCCvqBNEjduijC7hhnB1O4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-itm1-1.cdninstagram.com&_nc_gid=ATf4ZhlWvUf1BbIXiW6T_A&_nc_ss=7a22e&oh=00_AQIEFc3MYwXb0mzk9pTuNYv4CGlZrW5YWQjNj1z1-WOW-w&oe=6A98C89A,https://www.instagram.com/p/DcmhzwZjQj_/
Bom Jesus Primavera do Leste 🛒,Carnes / Suína e Embutidos,Pernil Suíno Ochove kg,9.99,28/08/2026,https://scontent-mxp1-1.cdninstagram.com/v/t51.82787-15/786853630_18374942971237813_3112147777905981087_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3Mzk3Nzc3OTE1MzU1MzcyNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=X2aB_pDnUvgQ7kNvwG5Ndm-&_nc_oc=AdrrSTj5cOT7BIIYwW5EHf_ZZZqIvGhJ1xKMKicY8f6hnWcKI_7Lzhg16iDRIRHiMMY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_gid=2W0u87jjP_IT_10skYXvyg&_nc_ss=7a22e&oh=00_AQLoiEIwCvge0bQj3hGXwIYzY_SkvVpwOmce-7toSMYXdg&oe=6A98C764,https://www.instagram.com/p/DcmZ8cDD400/
Supermercado Tuiuiú,Carnes / Suína e Embutidos,Linguiça Perdigão kg,14.99,28/08/2026,https://instagram.fyhu2-1.fna.fbcdn.net/v/t39.30808-6/784232177_1720016766798808_2199971508535547197_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=Mzk3MzM0Mjg3OTgyMjMyNDE3Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=p0-_YO7HB9IQ7kNvwHS14xs&_nc_oc=AdqIojSI8l72UZDbSZUQpciL4ZheEieAKgtgXp92nzQr0hB6cIoyQnepuTCMRigFmjA_gb023TMf-aYws_nWI-jd&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fyhu2-1.fna&_nc_gid=8hRfZTGV61lKPZlNYQ9LfQ&_nc_ss=7a22e&oh=00_AQKjSKDZrPiNRDaZYCHAsti-4vfy8OkbygmNAbSdii7AMA&oe=6A98B8E4,https://www.instagram.com/p/DckJlYyI3Tu/
Supermercado São Pedro,Carnes / Suína e Embutidos,Linguiça Toscana Excelência kg,15.99,27/08/2026,https://instagram.fsvq6-1.fna.fbcdn.net/v/t39.30808-6/785993166_1505168978322885_7442982966970505933_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=110&ig_cache_key=Mzk3MzI3Njk2ODM0NzI3MzQzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=5-K7ePTTbO0Q7kNvwGugHFY&_nc_oc=Adq2UKUEN2T-7eIJk1jeY1fGqou70XnfCk5jwyU478sUI8bIkfn7VJwfaS_B6BP0MWQ&_nc_ad=z-m&_nc_cid=3033&_nc_zt=23&_nc_ht=instagram.fsvq6-1.fna&_nc_gid=cr2BBsXJ9hal_kRAgWsMyQ&_nc_ss=7a22e&oh=00_AQKLDjrGoatKwTmVcs4BpPH_355fOHn_yz5gY9ivVHnNng&oe=6A98D20E,https://www.instagram.com/p/Dcj6lyLlKpL/
Super Compras Supermercado,Carnes / Suína e Embutidos,Linguiça Perdigão kg,15.99,29/08/2026,https://scontent-itm1-1.cdninstagram.com/v/t51.82787-15/787743920_18192892438391764_3005082908538598587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzk3NDAxMjMzNjQ5MTI3ODEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=jo3tVs9LzLkQ7kNvwEEXhXu&_nc_oc=AdoWdKPC5-PErszL1TO6jMbufuXrXvUdptAb3NLGnkDmhMOTrKx5VkGvRX58LrbvGBptdadpd7zG9en7536FmFhn&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-itm1-1.cdninstagram.com&_nc_gid=ATf4ZhlWvUf1BbIXiW6T_A&_nc_ss=7a22e&oh=00_AQLH-x_TU2iikLIhOJkObAYenYEWIoVc9Ucuhu9yIBlZEQ&oe=6A98CD3B,https://www.instagram.com/p/DcmhzwZjQj_/
Bom Jesus Primavera do Leste 🛒,Carnes / Suína e Embutidos,Linguiça Suína Perdigão kg,15.99,26/08/2026,https://instagram.flhr10-2.fna.fbcdn.net/v/t51.82787-15/786837850_18374533663237813_2968687181146751427_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MjE2ODE2MTY3MzMwMjgxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=SYZyJZ31VbUQ7kNvwH1f0Gv&_nc_oc=AdodG4pGlLWIsH-Nt4l1a7QlhN024nYp1bvU0p4drJSLa3SZmhDHMfUn7SF8__gEHYo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.flhr10-2.fna&_nc_gid=zZwwF9XOJx5iVW3BBbpKDA&_nc_ss=7a22e&oh=00_AQKadpLOoIxg1T4LCTZ_r0A873l3383EvUrINYp1fIOViQ&oe=6A98DB8B,https://www.instagram.com/p/Dcf-fgoloPJ/
