supermercado,categoria,item,valor,data_postagem,link,post_url
Supermercado São Pedro,Carnes / Bovina,Costela Bovina kg,29.99,28/08/2026,https://instagram.fmel12-1.fna.fbcdn.net/v/t51.82787-15/787853786_18195711469382122_4084613579796731411_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3MzY3MjU2ODk4MzkzOTE2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=YRh7I8l8B0QQ7kNvwGdAJcX&_nc_oc=AdpPFrFVFOOLfktOFO-uBxNDS-W6HHpojk5Touou58S8jINtkZ1DNVomemzZYPg0FWdBLUkWaXwQ37rxr4WQSkGd&_nc_ad=z-m&_nc_cid=1032&_nc_zt=23&_nc_ht=instagram.fmel12-1.fna&_nc_gid=BrePjm_PQQaChn7TWqupaw&_nc_ss=7a22e&oh=00_AQIuOgNtKauL6mK0H-Z9C3rwj8WiGGPEmV8rOHCE4knopQ&oe=6A9A0007,https://www.instagram.com/p/DclUqI1G7TG/
Supermercado São Pedro,Carnes / Bovina,Bisteca Mineira kg,34.98,25/08/2026,https://instagram.fmad6-1.fna.fbcdn.net/v/t39.30808-6/784428542_1503489418490841_697405957732902936_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzk3MTgyNzk2NDE0ODc5MzU5NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=lahhkTUGus0Q7kNvwGok1_K&_nc_oc=AdruUmerbphKsaT0DpGP650VqntklAHoZ4_JBCOUV0bostfw8Ooe805--PBTOnBaWZE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fmad6-1.fna&_nc_gid=3EvugEUbQg_IgG9ZnJ6UhA&_nc_ss=7a22e&oh=00_AQI3nbuJihyXSte-Cfm7gW86ucHEkHoLZIvadzKe3M5V4A&oe=6A9A1B3A,https://www.instagram.com/p/DcexH1gDUD6/
Supermercado Tuiuiú,Carnes / Bovina,Coxão Duro kg,34.99,28/08/2026,https://instagram.fbne11-1.fna.fbcdn.net/v/t39.30808-6/784321179_1720016750132143_1243001508239248716_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzM0Mjg4MDE3NDY4MTI1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=COO3PN8U09oQ7kNvwFUXr8U&_nc_oc=Adr-KFyQiyM8Dw3ENpWqnwn0TYRCGB92UKHPCPeYJrBvRy6qbuVUvgxqd12hk3_UV85OCSbtigT8z70Cf83RhwpL&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbne11-1.fna&_nc_gid=TyXdyDMvXWTfqtmX-TW3yw&_nc_ss=7a22e&oh=00_AQKc6xAxptYqHZIGqr1K2ft7fd0CiIrS_8Tzq0jv4xidNQ&oe=6A9A1CD9,https://www.instagram.com/p/DckJlYyI3Tu/
Supermercado São Pedro,Carnes / Bovina,Bisteca Mineira Bovina kg,34.99,28/08/2026,https://instagram.fmel12-1.fna.fbcdn.net/v/t51.82787-15/787853786_18195711469382122_4084613579796731411_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3MzY3MjU2ODk4MzkzOTE2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=YRh7I8l8B0QQ7kNvwGdAJcX&_nc_oc=AdpPFrFVFOOLfktOFO-uBxNDS-W6HHpojk5Touou58S8jINtkZ1DNVomemzZYPg0FWdBLUkWaXwQ37rxr4WQSkGd&_nc_ad=z-m&_nc_cid=1032&_nc_zt=23&_nc_ht=instagram.fmel12-1.fna&_nc_gid=BrePjm_PQQaChn7TWqupaw&_nc_ss=7a22e&oh=00_AQIuOgNtKauL6mK0H-Z9C3rwj8WiGGPEmV8rOHCE4knopQ&oe=6A9A0007,https://www.instagram.com/p/DclUqI1G7TG/
Super Compras Supermercado,Carnes / Bovina,Capa de Contra Filé Bovino kg,34.99,29/08/2026,https://instagram.fmel16-1.fna.fbcdn.net/v/t51.82787-15/787743920_18192892438391764_3005082908538598587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzk3NDAxMjMzNjQ5MTI3ODEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=jo3tVs9LzLkQ7kNvwHsHub2&_nc_oc=AdrMyAysXN6oamvJE4SMujPVCMnhvU3LLhmWnyi1JM16qKwKknFF2mpc8Utu8e7vL3U&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fmel16-1.fna&_nc_gid=0dsUxJDd5nGRr_VHaZPIKw&_nc_ss=7a22e&oh=00_AQLEnRR2_CeI0y9HiiZHKqzTSjOWgHlOYdrn-WxahO9FXw&oe=6A9A1EBB,https://www.instagram.com/p/DcmhzwZjQj_/
Supermercado Tuiuiú,Carnes / Bovina,Coxão Duro kg,36.99,29/08/2026,https://scontent-yyz1-1.cdninstagram.com/v/t51.82787-15/788493790_18582509032067900_5908567126790300069_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NDc1NDg1NzkyNzkxMjQwMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=ZEEw91mmol0Q7kNvwH0RLXQ&_nc_oc=Ado6OgQODyfTTNaI8uTIkwIQRjfcUQNJ24Rte5Vum-x6P8CGrgk6-cbMBJG0xb1hb68&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_gid=7I6Za5YvWkMTEeME03vltA&_nc_ss=7a22e&oh=00_AQKxqU_Z5RtLNIdJb8EALxUkYrSmfuoEp2wh7XsHTFDl9g&oe=6A9A07F5,https://www.instagram.com/p/DcpKopsjwHG/
Supermercado São Pedro,Carnes / Bovina,Corte Bovino Grill kg,36.99,28/08/2026,https://instagram.fmel12-1.fna.fbcdn.net/v/t51.82787-15/787853786_18195711469382122_4084613579796731411_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3MzY3MjU2ODk4MzkzOTE2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=YRh7I8l8B0QQ7kNvwGdAJcX&_nc_oc=AdpPFrFVFOOLfktOFO-uBxNDS-W6HHpojk5Touou58S8jINtkZ1DNVomemzZYPg0FWdBLUkWaXwQ37rxr4WQSkGd&_nc_ad=z-m&_nc_cid=1032&_nc_zt=23&_nc_ht=instagram.fmel12-1.fna&_nc_gid=BrePjm_PQQaChn7TWqupaw&_nc_ss=7a22e&oh=00_AQIuOgNtKauL6mK0H-Z9C3rwj8WiGGPEmV8rOHCE4knopQ&oe=6A9A0007,https://www.instagram.com/p/DclUqI1G7TG/
Bom Jesus Primavera do Leste 🛒,Carnes / Bovina,Coxão Duro e Cupim Sulbeef kg,36.99,26/08/2026,https://instagram.fbrs5-1.fna.fbcdn.net/v/t51.82787-15/786837850_18374533663237813_2968687181146751427_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MjE2ODE2MTY3MzMwMjgxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=SYZyJZ31VbUQ7kNvwFBsR-U&_nc_oc=AdoHZbQ476cMGVABL7UZpf1dksba14W9_igLNbUjpRPQLM6S_mqdXvnrZo4TQlvcwRuJjOPhyf4DjcIIMYH5Bvuv&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbrs5-1.fna&_nc_gid=FVVvNVZhEOJqV9RXmJt1bQ&_nc_ss=7a22e&oh=00_AQKOljRMVIyz6gHSwS70LdbltEhxw_eEYW-9Qg5VWvHViQ&oe=6A9A2D0B,https://www.instagram.com/p/Dcf-fgoloPJ/
Supermercado Tuiuiú,Carnes / Bovina,Coxão Mole kg,38.99,28/08/2026,https://instagram.fbne11-1.fna.fbcdn.net/v/t39.30808-6/784321179_1720016750132143_1243001508239248716_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzM0Mjg4MDE3NDY4MTI1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=COO3PN8U09oQ7kNvwFUXr8U&_nc_oc=Adr-KFyQiyM8Dw3ENpWqnwn0TYRCGB92UKHPCPeYJrBvRy6qbuVUvgxqd12hk3_UV85OCSbtigT8z70Cf83RhwpL&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbne11-1.fna&_nc_gid=TyXdyDMvXWTfqtmX-TW3yw&_nc_ss=7a22e&oh=00_AQKc6xAxptYqHZIGqr1K2ft7fd0CiIrS_8Tzq0jv4xidNQ&oe=6A9A1CD9,https://www.instagram.com/p/DckJlYyI3Tu/
Super Compras Supermercado,Carnes / Bovina,Bananinha Bovina kg,39.99,29/08/2026,https://instagram.fmel16-1.fna.fbcdn.net/v/t51.82787-15/787743920_18192892438391764_3005082908538598587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzk3NDAxMjMzNjQ5MTI3ODEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=jo3tVs9LzLkQ7kNvwHsHub2&_nc_oc=AdrMyAysXN6oamvJE4SMujPVCMnhvU3LLhmWnyi1JM16qKwKknFF2mpc8Utu8e7vL3U&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fmel16-1.fna&_nc_gid=0dsUxJDd5nGRr_VHaZPIKw&_nc_ss=7a22e&oh=00_AQLEnRR2_CeI0y9HiiZHKqzTSjOWgHlOYdrn-WxahO9FXw&oe=6A9A1EBB,https://www.instagram.com/p/DcmhzwZjQj_/
Supermercado São Pedro,Carnes / Bovina,Coxão Duro Bovino kg,42.98,25/08/2026,https://instagram.fmad6-1.fna.fbcdn.net/v/t39.30808-6/784428542_1503489418490841_697405957732902936_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzk3MTgyNzk2NDE0ODc5MzU5NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=lahhkTUGus0Q7kNvwGok1_K&_nc_oc=AdruUmerbphKsaT0DpGP650VqntklAHoZ4_JBCOUV0bostfw8Ooe805--PBTOnBaWZE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fmad6-1.fna&_nc_gid=3EvugEUbQg_IgG9ZnJ6UhA&_nc_ss=7a22e&oh=00_AQI3nbuJihyXSte-Cfm7gW86ucHEkHoLZIvadzKe3M5V4A&oe=6A9A1B3A,https://www.instagram.com/p/DcexH1gDUD6/
Supermercado São Pedro,Carnes / Bovina,Fraldinha Friboi kg,42.99,27/08/2026,https://scontent-waw2-1.cdninstagram.com/v/t39.30808-6/785993166_1505168978322885_7442982966970505933_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=110&ig_cache_key=Mzk3MzI3Njk2ODM0NzI3MzQzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=5-K7ePTTbO0Q7kNvwFmWbXo&_nc_oc=Adp7zBbdLmFBERjpgu_RHa815wPv1C8SuAQiiMxQyCFcZOiBUch81L3oKaO-dOUxCgI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-waw2-1.cdninstagram.com&_nc_gid=GU0bCad11P1ZuGVVY5hLEQ&_nc_ss=7a22e&oh=00_AQJ7br_D89Sc19hVHgpvn0y7snY0RL9lAEZSVvD3YHFiOw&oe=6A9A238E,https://www.instagram.com/p/Dcj6lyLlKpL/
Machadão Atacadista,Carnes / Bovina,Picanha Bovina Bordon kg,43.9,29/08/2026,https://instagram.fktw4-1.fna.fbcdn.net/v/t39.30808-6/788037845_1361504496069508_5961206056822063683_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NDAzNDk3MDYxNjE1OTA4NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=dkxjjGVbnS4Q7kNvwFadzFa&_nc_oc=AdqEAGU0KR5QSbEQbKQJTDugt7MnwEaUwJwR1PqkKXY6eXhNo2801H3dwVf8D0sCza0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fktw4-1.fna&_nc_gid=U3FqkMLv5y-ALyQYkbt5Mw&_nc_ss=7a22e&oh=00_AQLPML3ubnmRpXTxeRoksRCE1oOlsTiB_55oh1OxX0qC1g&oe=6A9A2B4A,https://www.instagram.com/p/Dcmm8QNDi4E/
Supermercado Tuiuiú,Carnes / Bovina,Alcatra com Maminha kg,43.99,28/08/2026,https://instagram.fbne11-1.fna.fbcdn.net/v/t39.30808-6/784321179_1720016750132143_1243001508239248716_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzM0Mjg4MDE3NDY4MTI1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=COO3PN8U09oQ7kNvwFUXr8U&_nc_oc=Adr-KFyQiyM8Dw3ENpWqnwn0TYRCGB92UKHPCPeYJrBvRy6qbuVUvgxqd12hk3_UV85OCSbtigT8z70Cf83RhwpL&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbne11-1.fna&_nc_gid=TyXdyDMvXWTfqtmX-TW3yw&_nc_ss=7a22e&oh=00_AQKc6xAxptYqHZIGqr1K2ft7fd0CiIrS_8Tzq0jv4xidNQ&oe=6A9A1CD9,https://www.instagram.com/p/DckJlYyI3Tu/
Supermercado Tuiuiú,Carnes / Bovina,Contra Filé kg,44.99,29/08/2026,https://scontent-yyz1-1.cdninstagram.com/v/t51.82787-15/788493790_18582509032067900_5908567126790300069_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NDc1NDg1NzkyNzkxMjQwMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=ZEEw91mmol0Q7kNvwH0RLXQ&_nc_oc=Ado6OgQODyfTTNaI8uTIkwIQRjfcUQNJ24Rte5Vum-x6P8CGrgk6-cbMBJG0xb1hb68&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_gid=7I6Za5YvWkMTEeME03vltA&_nc_ss=7a22e&oh=00_AQKxqU_Z5RtLNIdJb8EALxUkYrSmfuoEp2wh7XsHTFDl9g&oe=6A9A07F5,https://www.instagram.com/p/DcpKopsjwHG/
Supermercado São Pedro,Carnes / Bovina,Coxão Mole Bovino kg,46.98,25/08/2026,https://instagram.fmad6-1.fna.fbcdn.net/v/t39.30808-6/784428542_1503489418490841_697405957732902936_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzk3MTgyNzk2NDE0ODc5MzU5NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=lahhkTUGus0Q7kNvwGok1_K&_nc_oc=AdruUmerbphKsaT0DpGP650VqntklAHoZ4_JBCOUV0bostfw8Ooe805--PBTOnBaWZE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fmad6-1.fna&_nc_gid=3EvugEUbQg_IgG9ZnJ6UhA&_nc_ss=7a22e&oh=00_AQI3nbuJihyXSte-Cfm7gW86ucHEkHoLZIvadzKe3M5V4A&oe=6A9A1B3A,https://www.instagram.com/p/DcexH1gDUD6/
Supermercado Tuiuiú,Carnes / Bovina,Alcatra Completa kg,47.99,29/08/2026,https://scontent-yyz1-1.cdninstagram.com/v/t51.82787-15/788493790_18582509032067900_5908567126790300069_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NDc1NDg1NzkyNzkxMjQwMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=ZEEw91mmol0Q7kNvwH0RLXQ&_nc_oc=Ado6OgQODyfTTNaI8uTIkwIQRjfcUQNJ24Rte5Vum-x6P8CGrgk6-cbMBJG0xb1hb68&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_gid=7I6Za5YvWkMTEeME03vltA&_nc_ss=7a22e&oh=00_AQKxqU_Z5RtLNIdJb8EALxUkYrSmfuoEp2wh7XsHTFDl9g&oe=6A9A07F5,https://www.instagram.com/p/DcpKopsjwHG/
Super Compras Supermercado,Carnes / Bovina,Miolo de Alcatra Bovina kg,48.99,29/08/2026,https://instagram.fmel16-1.fna.fbcdn.net/v/t51.82787-15/787743920_18192892438391764_3005082908538598587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzk3NDAxMjMzNjQ5MTI3ODEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=jo3tVs9LzLkQ7kNvwHsHub2&_nc_oc=AdrMyAysXN6oamvJE4SMujPVCMnhvU3LLhmWnyi1JM16qKwKknFF2mpc8Utu8e7vL3U&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fmel16-1.fna&_nc_gid=0dsUxJDd5nGRr_VHaZPIKw&_nc_ss=7a22e&oh=00_AQLEnRR2_CeI0y9HiiZHKqzTSjOWgHlOYdrn-WxahO9FXw&oe=6A9A1EBB,https://www.instagram.com/p/DcmhzwZjQj_/
Machadão Atacadista,Carnes / Bovina,Bananinha Bovina Frigobom kg,52.9,29/08/2026,https://instagram.fktw4-1.fna.fbcdn.net/v/t39.30808-6/788037845_1361504496069508_5961206056822063683_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NDAzNDk3MDYxNjE1OTA4NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=dkxjjGVbnS4Q7kNvwFadzFa&_nc_oc=AdqEAGU0KR5QSbEQbKQJTDugt7MnwEaUwJwR1PqkKXY6eXhNo2801H3dwVf8D0sCza0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fktw4-1.fna&_nc_gid=U3FqkMLv5y-ALyQYkbt5Mw&_nc_ss=7a22e&oh=00_AQLPML3ubnmRpXTxeRoksRCE1oOlsTiB_55oh1OxX0qC1g&oe=6A9A2B4A,https://www.instagram.com/p/Dcmm8QNDi4E/
Bom Jesus Primavera do Leste 🛒,Carnes / Bovina,Picanha e Filé Mignon Sulbeef kg,69.9,26/08/2026,https://instagram.fbrs5-1.fna.fbcdn.net/v/t51.82787-15/786837850_18374533663237813_2968687181146751427_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MjE2ODE2MTY3MzMwMjgxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=SYZyJZ31VbUQ7kNvwFBsR-U&_nc_oc=AdoHZbQ476cMGVABL7UZpf1dksba14W9_igLNbUjpRPQLM6S_mqdXvnrZo4TQlvcwRuJjOPhyf4DjcIIMYH5Bvuv&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbrs5-1.fna&_nc_gid=FVVvNVZhEOJqV9RXmJt1bQ&_nc_ss=7a22e&oh=00_AQKOljRMVIyz6gHSwS70LdbltEhxw_eEYW-9Qg5VWvHViQ&oe=6A9A2D0B,https://www.instagram.com/p/Dcf-fgoloPJ/
Machadão Atacadista,Carnes / Peixes,Sardinha Espalmada Iglu 400g,16.9,27/08/2026,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/787104328_1360550532831571_2281243341389434448_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MzE1NjQ3MTc1NjIxMzA2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BsEfA1wdsJMQ7kNvwHgpmPZ&_nc_oc=Adq7h13PKXcAqcN4z7fv7REkzV8Zvc0JgloU8TzdMiZVa9SY2_bMxHz6Ah1i3WW-uS4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_gid=eaSov4kRguWIzndyEDFyGQ&_nc_ss=7a22e&oh=00_AQJs5Ai3x4B6qHdlmHaLjuJg94KI2i896bcpUhDA7wi6jw&oe=6A9A2C50,https://www.instagram.com/p/DcjfMcbkgCV/
Machadão Atacadista,Carnes / Peixes,Sardinha Iglu 400g,16.9,27/08/2026,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/787798079_1360550486164909_1488167338527184913_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3MzE1NjQ3MjAzMzA0ODEyMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=_YSRXBR_xEAQ7kNvwEPyA0R&_nc_oc=Adod8FBZ1VIwdo7XMEeAFyY3M_eABxg3PxcIYc9Sokz5CWOsNdRGgwkbWB9mxmyi3mY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_gid=eaSov4kRguWIzndyEDFyGQ&_nc_ss=7a22e&oh=00_AQICQRsanDJxQLmHBBYmho3Rac6l9xK0buxZ-lp11p8Uww&oe=6A9A2815,https://www.instagram.com/p/DcjfMcbkgCV/
Bom Jesus Primavera do Leste 🛒,Carnes / Peixes,Peixe Tambatinga Delicious Fish kg,21.99,26/08/2026,https://instagram.fbrs5-1.fna.fbcdn.net/v/t51.82787-15/786837850_18374533663237813_2968687181146751427_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MjE2ODE2MTY3MzMwMjgxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=SYZyJZ31VbUQ7kNvwFBsR-U&_nc_oc=AdoHZbQ476cMGVABL7UZpf1dksba14W9_igLNbUjpRPQLM6S_mqdXvnrZo4TQlvcwRuJjOPhyf4DjcIIMYH5Bvuv&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbrs5-1.fna&_nc_gid=FVVvNVZhEOJqV9RXmJt1bQ&_nc_ss=7a22e&oh=00_AQKOljRMVIyz6gHSwS70LdbltEhxw_eEYW-9Qg5VWvHViQ&oe=6A9A2D0B,https://www.instagram.com/p/Dcf-fgoloPJ/
Machadão Atacadista,Carnes / Peixes,Sardinha Iglu 800g,28.9,29/08/2026,https://instagram.fktw4-1.fna.fbcdn.net/v/t39.30808-6/788037845_1361504496069508_5961206056822063683_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NDAzNDk3MDYxNjE1OTA4NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=dkxjjGVbnS4Q7kNvwFadzFa&_nc_oc=AdqEAGU0KR5QSbEQbKQJTDugt7MnwEaUwJwR1PqkKXY6eXhNo2801H3dwVf8D0sCza0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fktw4-1.fna&_nc_gid=U3FqkMLv5y-ALyQYkbt5Mw&_nc_ss=7a22e&oh=00_AQLPML3ubnmRpXTxeRoksRCE1oOlsTiB_55oh1OxX0qC1g&oe=6A9A2B4A,https://www.instagram.com/p/Dcmm8QNDi4E/
